Location,Tournament,Date,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,B365W,B365L
London,Wimbledon,27/06/13,Anderson K.,Przysiezny M.,23,127,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.11,6.5
London,Wimbledon,27/06/13,Tomic B.,Blake J.,59,87,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,1.53,2.37
London,Wimbledon,27/06/13,Berdych T.,Brands D.,6,57,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.06,10.0
London,Wimbledon,27/06/13,Del Potro J.M.,Levine J.,8,112,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.03,15.0
London,Wimbledon,27/06/13,Nishikori K.,Mayer L.,11,84,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,27/06/13,Gasquet R.,Soeda G.,9,129,6.0,0.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,1.03,15.0
London,Wimbledon,27/06/13,Sijsling I.,Raonic M.,64,15,7.0,5.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,3.0,1.36
London,Wimbledon,27/06/13,Dodig I.,Kudla D.,49,105,6.0,1.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,1.36,3.0
London,Wimbledon,27/06/13,Lopez F.,Mathieu P.H.,32,82,6.0,3.0,5.0,1.0,,,,,,,1.0,0.0,1.18,4.5
London,Wimbledon,27/06/13,Djokovic N.,Reynolds B.,1,156,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.002,29.0
London,Wimbledon,28/06/13,Zemlja G.,Dimitrov G.,55,31,3.0,6.0,7.0,6.0,3.0,6.0,6.0,4.0,11.0,9.0,3.0,2.0,5.5,1.14
London,Wimbledon,28/06/13,Chardy J.,Struff J.L.,25,115,6.0,2.0,5.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.25,3.75
London,Wimbledon,28/06/13,Ferrer D.,Bautista R.,4,60,6.0,3.0,3.0,6.0,7.0,6.0,7.0,5.0,,,3.0,1.0,1.1,7.0
London,Wimbledon,28/06/13,Dolgopolov O.,Giraldo S.,24,91,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.33,3.25
London,Wimbledon,28/06/13,Haas T.,Wang J.,13,151,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,1.04,13.0
London,Wimbledon,28/06/13,Melzer J.,Stakhovsky S.,37,116,6.0,2.0,2.0,6.0,7.0,5.0,6.0,3.0,,,3.0,1.0,2.1,1.72
London,Wimbledon,28/06/13,Janowicz J.,Almagro N.,22,16,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.72,2.1
London,Wimbledon,28/06/13,Mannarino A.,Brown D.,111,189,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,2.25,1.61
London,Wimbledon,28/06/13,Murray A.,Robredo T.,2,29,6.0,2.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,1.03,15.0
London,Wimbledon,29/06/13,Kubot L.,Paire B.,130,27,6.0,1.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,3.4,1.33
London,Wimbledon,29/06/13,De Schepper K.,Monaco J.,80,20,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,2.75,1.44
London,Wimbledon,29/06/13,Seppi A.,Nishikori K.,28,11,3.0,6.0,6.0,2.0,6.0,7.0,6.0,1.0,6.0,4.0,3.0,2.0,3.25,1.36
London,Wimbledon,29/06/13,Youzhny M.,Troicki V.,26,44,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,1.61,2.25
London,Wimbledon,29/06/13,Verdasco F.,Gulbis E.,54,39,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,2.25,1.61
London,Wimbledon,29/06/13,Tomic B.,Gasquet R.,59,9,7.0,6.0,5.0,7.0,7.0,5.0,7.0,6.0,,,3.0,1.0,2.87,1.4
London,Wimbledon,29/06/13,Berdych T.,Anderson K.,6,23,3.0,6.0,6.0,3.0,6.0,4.0,7.0,5.0,,,3.0,1.0,1.16,5.0
London,Wimbledon,29/06/13,Dodig I.,Sijsling I.,49,64,6.0,0.0,6.0,1.0,1.0,0.0,,,,,2.0,0.0,1.8,2.0
London,Wimbledon,29/06/13,Del Potro J.M.,Zemlja G.,8,55,7.0,5.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,1.07,9.0
London,Wimbledon,29/06/13,Haas T.,Lopez F.,13,32,4.0,6.0,6.0,2.0,7.0,5.0,6.0,4.0,,,3.0,1.0,1.5,2.62
London,Wimbledon,29/06/13,Ferrer D.,Dolgopolov O.,4,24,6.0,7.0,7.0,6.0,2.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,1.4,2.87
London,Wimbledon,29/06/13,Djokovic N.,Chardy J.,1,25,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.02,19.0
London,Wimbledon,01/07/13,Janowicz J.,Melzer J.,22,37,3.0,6.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,2.0,1.25,4.0
London,Wimbledon,01/07/13,Kubot L.,Mannarino A.,130,111,4.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,1.61,2.3
London,Wimbledon,01/07/13,Ferrer D.,Dodig I.,4,49,6.0,7.0,7.0,6.0,6.0,1.0,6.0,1.0,,,3.0,1.0,1.33,3.4
London,Wimbledon,01/07/13,Verdasco F.,De Schepper K.,54,80,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.18,4.5
London,Wimbledon,01/07/13,Del Potro J.M.,Seppi A.,8,28,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.28,3.75
London,Wimbledon,01/07/13,Murray A.,Youzhny M.,2,26,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.05,11.0
London,Wimbledon,01/07/13,Berdych T.,Tomic B.,6,59,7.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.4,3.0
London,Wimbledon,01/07/13,Djokovic N.,Haas T.,1,13,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,03/07/13,Djokovic N.,Berdych T.,1,6,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,03/07/13,Del Potro J.M.,Ferrer D.,8,4,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,2.1,1.72
London,Wimbledon,03/07/13,Murray A.,Verdasco F.,2,54,4.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,7.0,5.0,3.0,2.0,1.07,9.0
London,Wimbledon,03/07/13,Janowicz J.,Kubot L.,22,130,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.18,4.5
London,Wimbledon,05/07/13,Djokovic N.,Del Potro J.M.,1,8,7.0,5.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,1.16,5.0
London,Wimbledon,05/07/13,Murray A.,Janowicz J.,2,22,6.0,7.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.16,5.0
London,Wimbledon,07/07/13,Murray A.,Djokovic N.,2,1,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,2.5,1.57
London,Wimbledon,27/06/16,Almagro N.,Dutra Silva R.,47,386,6.0,3.0,7.0,6.0,5.0,7.0,3.0,6.0,6.0,3.0,3.0,2.0,1.12,6.0
London,Wimbledon,27/06/16,Dzumhur D.,Kudla D.,87,66,7.0,6.0,7.0,5.0,2.0,6.0,1.0,6.0,6.0,3.0,3.0,2.0,3.75,1.25
London,Wimbledon,27/06/16,Stakhovsky S.,Nishioka Y.,94,122,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.22,4.0
London,Wimbledon,27/06/16,Cilic M.,Baker B.,13,589,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.04,13.0
London,Wimbledon,27/06/16,Karlovic I.,Coric B.,32,50,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.36,3.0
London,Wimbledon,27/06/16,Mannarino A.,Edmund K.,55,68,6.0,2.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,1.57,2.25
London,Wimbledon,27/06/16,Herbert P.H.,Kohlschreiber P.,81,22,7.0,5.0,6.0,3.0,3.0,6.0,6.0,3.0,,,3.0,1.0,5.5,1.14
London,Wimbledon,27/06/16,Lacko L.,Lorenzi P.,123,49,6.0,4.0,6.0,7.0,7.0,5.0,6.0,3.0,,,3.0,1.0,1.14,5.5
London,Wimbledon,27/06/16,Istomin D.,Anderson K.,116,25,4.0,6.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,3.0,3.0,2.0,4.33,1.22
London,Wimbledon,27/06/16,Querrey S.,Rosol L.,41,73,6.0,7.0,6.0,7.0,6.0,4.0,6.0,2.0,12.0,10.0,3.0,2.0,1.22,4.33
London,Wimbledon,27/06/16,Simon G.,Tipsarevic J.,20,411,4.0,6.0,6.0,4.0,7.0,5.0,6.0,3.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,27/06/16,Djokovic N.,Ward J.,1,177,6.0,0.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.005,34.0
London,Wimbledon,27/06/16,Ferrer D.,Sela D.,14,63,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,27/06/16,Dimitrov G.,Fratangelo B.,37,112,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.3,3.5
London,Wimbledon,27/06/16,Mahut N.,Klein B.,51,260,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,27/06/16,Goffin D.,Ward A.,11,245,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.04,13.0
London,Wimbledon,27/06/16,Benneteau J.,Marchenko I.,547,84,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.9,1.9
London,Wimbledon,27/06/16,Seppi A.,Garcia-Lopez G.,45,58,6.0,2.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,1.3,3.5
London,Wimbledon,27/06/16,Bellucci T.,Bemelmans R.,62,193,3.0,6.0,6.0,4.0,6.0,3.0,1.0,6.0,8.0,6.0,3.0,2.0,1.9,1.9
London,Wimbledon,27/06/16,Dolgopolov O.,Donskoy E.,33,78,6.0,2.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,1.14,5.5
London,Wimbledon,27/06/16,Roger-Vasselin E.,Gabashvili T.,186,103,1.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.8,2.0
London,Wimbledon,27/06/16,Raonic M.,Carreno Busta P.,7,46,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.01,23.0
London,Wimbledon,27/06/16,Nishikori K.,Groth S.,6,124,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.07,9.0
London,Wimbledon,27/06/16,Willis M.,Berankis R.,772,54,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,3.75,1.28
London,Wimbledon,27/06/16,Haase R.,Schwartzman D.,98,71,2.0,6.0,6.0,2.0,6.0,3.0,2.0,6.0,7.0,5.0,3.0,2.0,1.16,5.0
London,Wimbledon,27/06/16,Evans D.,Struff J.L.,91,86,6.0,3.0,6.0,7.0,7.0,6.0,7.0,5.0,,,3.0,1.0,1.72,2.1
London,Wimbledon,27/06/16,Johnson S.,Jaziri M.,29,60,7.0,5.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,27/06/16,Sock J.,Gulbis E.,26,61,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.53,2.5
London,Wimbledon,27/06/16,Chardy J.,Monfils G.,34,16,6.0,7.0,6.0,0.0,4.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,2.37,1.57
London,Wimbledon,27/06/16,Kuznetsov An.,Cuevas P.,42,24,6.0,3.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,4.0,3.0,2.0,2.0,1.8
London,Wimbledon,27/06/16,Federer R.,Pella G.,3,52,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.005,34.0
London,Wimbledon,28/06/16,Brown D.,Lajovic D.,85,82,4.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,1.1,7.0
London,Wimbledon,28/06/16,Novikov D.,Saville L.,145,221,4.0,6.0,6.0,4.0,7.0,5.0,6.0,4.0,,,3.0,1.0,1.61,2.3
London,Wimbledon,28/06/16,Monaco J.,Daniel T.,97,114,7.0,5.0,4.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,28/06/16,Gasquet R.,Bedene A.,10,56,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,28/06/16,Granollers M.,Estrella Burgos V.,340,77,6.0,2.0,6.0,4.0,2.0,6.0,6.0,4.0,,,3.0,1.0,1.3,3.5
London,Wimbledon,28/06/16,Kyrgios N.,Stepanek R.,18,121,6.0,4.0,6.0,3.0,6.0,7.0,6.0,1.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,28/06/16,Troicki V.,Lamasine T.,27,204,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,28/06/16,Lu Y.H.,Kudryavtsev A.,76,179,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,28/06/16,Paire B.,Skugor F.,23,194,3.0,6.0,7.0,6.0,2.0,6.0,6.0,3.0,10.0,8.0,3.0,2.0,1.4,3.0
London,Wimbledon,28/06/16,Tsonga J.W.,Cervantes I.,12,75,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.06,10.0
London,Wimbledon,28/06/16,Millman J.,Montanes A.,67,120,7.0,5.0,4.0,6.0,5.0,7.0,6.0,4.0,6.0,3.0,3.0,2.0,1.08,8.0
London,Wimbledon,28/06/16,Ramos-Vinolas A.,Pospisil V.,36,44,6.0,4.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,3.25,1.33
London,Wimbledon,28/06/16,Sousa J.,Tursunov D.,31,453,3.0,6.0,7.0,6.0,4.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,1.44,2.75
London,Wimbledon,28/06/16,Wawrinka S.,Fritz T.,5,65,7.0,6.0,6.0,1.0,6.0,7.0,6.0,4.0,,,3.0,1.0,1.08,8.0
London,Wimbledon,28/06/16,Lopez F.,Ram R.,21,72,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,28/06/16,Becker B.,Bagnis F.,102,96,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.06,10.0
London,Wimbledon,28/06/16,Kukushkin M.,Klizan M.,57,48,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.4,3.0
London,Wimbledon,28/06/16,Del Potro J.M.,Robert S.,165,79,6.0,1.0,7.0,5.0,6.0,0.0,,,,,3.0,0.0,1.12,6.0
London,Wimbledon,28/06/16,Bautista Agut R.,Thompson J.,15,88,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,28/06/16,Murray A.,Broady L.,2,235,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.005,34.0
London,Wimbledon,28/06/16,Muller G.,Giraldo S.,39,129,4.0,6.0,6.0,7.0,7.0,6.0,6.0,3.0,15.0,13.0,3.0,2.0,1.08,8.0
London,Wimbledon,29/06/16,Berdych T.,Dodig I.,9,74,7.0,6.0,5.0,7.0,6.0,1.0,7.0,6.0,,,3.0,1.0,1.1,7.0
London,Wimbledon,29/06/16,Thiem D.,Mayer F.,8,80,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.33,3.5
London,Wimbledon,29/06/16,Tomic B.,Verdasco F.,19,53,4.0,6.0,6.0,3.0,6.0,3.0,3.0,6.0,6.0,4.0,3.0,2.0,1.44,2.75
London,Wimbledon,29/06/16,Vesely J.,Sijsling I.,64,118,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.72,2.1
London,Wimbledon,29/06/16,Albot R.,Elias G.,110,92,3.0,6.0,6.0,2.0,7.0,5.0,6.0,4.0,,,3.0,1.0,1.28,3.75
London,Wimbledon,29/06/16,Zverev A.,Mathieu P.H.,28,59,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,30/06/16,Barton M.,Olivetti A.,248,793,6.0,7.0,7.0,6.0,6.0,3.0,6.0,7.0,14.0,12.0,3.0,2.0,1.5,2.62
London,Wimbledon,30/06/16,Fognini F.,Delbonis F.,35,38,6.0,4.0,1.0,6.0,6.0,7.0,6.0,2.0,6.0,3.0,3.0,2.0,1.33,3.4
London,Wimbledon,30/06/16,Isner J.,Baghdatis M.,17,40,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.4,2.75
London,Wimbledon,30/06/16,Pouille L.,Copil M.,30,174,6.0,4.0,4.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,2.25,1.61
London,Wimbledon,30/06/16,Young D.,Mayer L.,69,90,6.0,4.0,7.0,5.0,3.0,6.0,6.0,3.0,,,3.0,1.0,1.8,2.0
London,Wimbledon,30/06/16,Youzhny M.,Zeballos H.,70,83,6.0,4.0,6.0,4.0,3.0,6.0,6.0,1.0,,,3.0,1.0,1.1,7.0
London,Wimbledon,29/06/16,Djokovic N.,Mannarino A.,1,55,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.005,34.0
London,Wimbledon,29/06/16,Federer R.,Willis M.,3,772,6.0,0.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.01,26.0
London,Wimbledon,30/06/16,Querrey S.,Bellucci T.,41,62,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,30/06/16,Evans D.,Dolgopolov O.,91,33,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,3.25,1.36
London,Wimbledon,30/06/16,Herbert P.H.,Dzumhur D.,81,87,3.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,1.28,3.75
London,Wimbledon,30/06/16,Lacko L.,Karlovic I.,123,32,6.0,3.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,4.5,1.2
London,Wimbledon,30/06/16,Sock J.,Haase R.,26,98,6.0,1.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,30/06/16,Istomin D.,Almagro N.,116,47,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,1.4,2.75
London,Wimbledon,30/06/16,Goffin D.,Roger-Vasselin E.,11,186,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,1.11,6.5
London,Wimbledon,30/06/16,Mahut N.,Ferrer D.,51,14,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,2.3,1.61
London,Wimbledon,30/06/16,Cilic M.,Stakhovsky S.,13,94,6.0,2.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,30/06/16,Johnson S.,Chardy J.,29,34,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.53,2.5
London,Wimbledon,30/06/16,Kuznetsov An.,Muller G.,42,39,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,2.3,1.61
London,Wimbledon,30/06/16,Raonic M.,Seppi A.,7,45,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.12,6.0
London,Wimbledon,30/06/16,Nishikori K.,Benneteau J.,6,547,4.0,6.0,6.0,4.0,6.0,4.0,6.0,2.0,,,3.0,1.0,1.1,7.0
London,Wimbledon,30/06/16,Dimitrov G.,Simon G.,37,20,6.0,3.0,7.0,6.0,4.0,6.0,6.0,4.0,,,3.0,1.0,2.0,1.8
London,Wimbledon,30/06/16,Tomic B.,Albot R.,19,110,7.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,1.1,7.0
London,Wimbledon,30/06/16,Ramos-Vinolas A.,Troicki V.,36,27,3.0,6.0,6.0,3.0,6.0,3.0,2.0,6.0,6.0,3.0,3.0,2.0,4.0,1.25
London,Wimbledon,30/06/16,Bautista Agut R.,Kukushkin M.,15,57,,,,,,,,,,,,,1.12,6.0
London,Wimbledon,30/06/16,Millman J.,Paire B.,67,23,7.0,6.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,2.2,1.66
London,Wimbledon,30/06/16,Sousa J.,Novikov D.,31,145,6.0,4.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,1.44,2.75
London,Wimbledon,30/06/16,Gasquet R.,Granollers M.,10,340,4.0,6.0,7.0,5.0,6.0,3.0,6.0,1.0,,,3.0,1.0,1.1,7.0
London,Wimbledon,30/06/16,Murray A.,Lu Y.H.,2,76,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.01,21.0
London,Wimbledon,30/06/16,Vesely J.,Thiem D.,64,8,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,6.5,1.11
London,Wimbledon,01/07/16,Kyrgios N.,Brown D.,18,85,6.0,7.0,6.0,1.0,2.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,1.08,8.0
London,Wimbledon,01/07/16,Del Potro J.M.,Wawrinka S.,165,5,3.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,2.62,1.5
London,Wimbledon,01/07/16,Berdych T.,Becker B.,9,102,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,01/07/16,Isner J.,Barton M.,17,248,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.05,10.0
London,Wimbledon,01/07/16,Pouille L.,Young D.,30,69,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.72,2.1
London,Wimbledon,01/07/16,Lopez F.,Fognini F.,21,35,3.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,3.0,3.0,2.0,1.25,4.0
London,Wimbledon,01/07/16,Tsonga J.W.,Monaco J.,12,97,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,02/07/16,Zverev A.,Youzhny M.,28,70,6.0,4.0,3.0,6.0,6.0,0.0,4.0,6.0,6.0,2.0,3.0,2.0,1.22,4.33
London,Wimbledon,01/07/16,Federer R.,Evans D.,3,91,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.02,17.0
London,Wimbledon,02/07/16,Johnson S.,Dimitrov G.,29,37,6.0,7.0,7.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,2.2,1.66
London,Wimbledon,02/07/16,Nishikori K.,Kuznetsov An.,6,42,7.0,5.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,02/07/16,Cilic M.,Lacko L.,13,123,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,02/07/16,Querrey S.,Djokovic N.,41,1,7.0,6.0,6.0,1.0,3.0,6.0,7.0,6.0,,,3.0,1.0,26.0,1.01
London,Wimbledon,02/07/16,Mahut N.,Herbert P.H.,51,81,7.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,1.36,3.25
London,Wimbledon,02/07/16,Murray A.,Millman J.,2,67,6.0,3.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.01,23.0
London,Wimbledon,02/07/16,Tomic B.,Bautista Agut R.,19,15,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,2.0,1.8
London,Wimbledon,02/07/16,Goffin D.,Istomin D.,11,116,6.0,4.0,6.0,3.0,2.0,6.0,6.0,1.0,,,3.0,1.0,1.14,5.5
London,Wimbledon,02/07/16,Raonic M.,Sock J.,7,26,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,03/07/16,Tsonga J.W.,Isner J.,12,17,6.0,7.0,3.0,6.0,7.0,6.0,6.0,2.0,19.0,17.0,3.0,2.0,1.72,2.1
London,Wimbledon,03/07/16,Pouille L.,Del Potro J.M.,30,165,6.0,7.0,7.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,5.0,1.16
London,Wimbledon,03/07/16,Gasquet R.,Ramos-Vinolas A.,10,36,2.0,6.0,7.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,1.11,6.5
London,Wimbledon,03/07/16,Kyrgios N.,Lopez F.,18,21,6.0,3.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.36,3.25
London,Wimbledon,03/07/16,Berdych T.,Zverev A.,9,28,6.0,3.0,6.0,4.0,4.0,6.0,6.0,1.0,,,3.0,1.0,1.44,2.75
London,Wimbledon,03/07/16,Vesely J.,Sousa J.,64,31,6.0,2.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,1.4,3.0
London,Wimbledon,04/07/16,Federer R.,Johnson S.,3,29,6.0,2.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,04/07/16,Cilic M.,Nishikori K.,13,6,6.0,1.0,5.0,1.0,,,,,,,1.0,0.0,2.2,1.66
London,Wimbledon,04/07/16,Querrey S.,Mahut N.,41,51,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,2.2,1.66
London,Wimbledon,04/07/16,Raonic M.,Goffin D.,7,11,4.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,1.16,5.0
London,Wimbledon,04/07/16,Pouille L.,Tomic B.,30,19,6.0,4.0,4.0,6.0,3.0,6.0,6.0,4.0,10.0,8.0,3.0,2.0,3.4,1.33
London,Wimbledon,04/07/16,Murray A.,Kyrgios N.,2,18,7.0,5.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,04/07/16,Tsonga J.W.,Gasquet R.,12,10,4.0,2.0,,,,,,,,,0.0,0.0,2.0,1.8
London,Wimbledon,05/07/16,Berdych T.,Vesely J.,9,64,4.0,6.0,6.0,3.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,1.2,4.5
London,Wimbledon,06/07/16,Federer R.,Cilic M.,3,13,6.0,7.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,3.0,2.0,1.28,3.75
London,Wimbledon,06/07/16,Raonic M.,Querrey S.,7,41,6.0,4.0,7.0,5.0,5.0,7.0,6.0,4.0,,,3.0,1.0,1.28,3.75
London,Wimbledon,06/07/16,Berdych T.,Pouille L.,9,30,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.22,4.33
London,Wimbledon,06/07/16,Murray A.,Tsonga J.W.,2,12,7.0,6.0,6.0,1.0,3.0,6.0,4.0,6.0,6.0,1.0,3.0,2.0,1.1,7.0
